A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,15,1,0,20-05-2019,0.294085648,SHOZHINGAN,THORAIPAKK,I2416,15,PSG  ,0,C79016,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,21,1,0,20-05-2019,0.296296296,KARAPAKKAM,ANNA UNIVE,I2416,21,PSG  ,0,C79017,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,19,1,0,20-05-2019,0.296435185,KARAPAKKAM,WPTC      ,I2416,19,PSG  ,0,C79018,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,23,1,0,20-05-2019,0.298402778,MOOTAIKARA,SAIDAPET  ,I2416,23,PSG  ,0,C79019,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.298587963,MOOTAIKARA,WPTC      ,I2416,17,PSG  ,0,C79020,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,19,1,0,20-05-2019,0.299131944,MOOTAIKARA,ANNA UNIVE,I2416,19,PSG  ,0,C79021,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,17,1,0,20-05-2019,0.302453704,THORAIPAKK,ANNA UNIVE,I2416,17,PSG  ,0,C79022,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,19,1,0,20-05-2019,0.305671296,KANDANCHAV,SAIDAPET  ,I2416,19,PSG  ,0,C79023,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,13,1,0,20-05-2019,0.310023148,SRP TOOLS ,ANNA UNIVE,I2416,13,PSG  ,0,C79024,2,0,C56478,D57060,20052019,0.261805556,20-05-2019,0.317361111,KELAMBAKKA,SAIDAPET  ,19B,MDE
A01073,SAIDAPET  ,19B-I-AS-MDE,MP01276L,20-05-2019,0.021828704,20-05-2019,0.009351852,19,1,0,20-05-2019,0.333171296,SAIDAPET  ,THORAIPAKK,I2416,19,PSG  ,0,C79025,3,0,C56478,D57060,20052019,0.317361111,20-05-2019,0.386111111,SAIDAPET  ,KELAMBAKKA,19B,MDE
